,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,GDP,Colombia,SRES-A2,2050,No CC,% of national GDP,-14,NA,NA,NA,NA,NA,Page 3,"Climate change is projected to impact 14% of Colombia's national GDP, specific to agriculture, by 2050 without adaptation measures."
1,Temperature,Colombia,SRES-A2,2050,Current,°C,2.5,NA,NA,NA,NA,NA,"Page 8, line 263",Average estimated increase in annual mean temperature
2,Temperature,Colombia,SRES-A2,2050,Current,°C,2.7,NA,NA,NA,NA,NA,"Page 8, line 264",Maximum temperature increase in Arauca department
3,Temperature,Colombia,SRES-A2,2050,Current,°C,2.0,NA,NA,NA,NA,NA,"Page 8, line 264",Minimum temperature increase in Chocó and Nariño
4,Precipitation,Colombia,SRES-A2,2050,Current,%,2.5,NA,NA,NA,NA,NA,"Page 8, line 265",Projected increase in precipitation
5,Precipitation,Colombia,SRES-A2,2050,Current,%,-1.4,NA,NA,NA,NA,NA,"Page 8, line 266",Minimum change in precipitation in Cesar
6,Precipitation,Colombia,SRES-A2,2050,Current,%,5.6,NA,NA,NA,NA,NA,"Page 8, line 266",Maximum change in precipitation in Huila
7,Crop yield,Colombia,SRES-A2,2050,No CC,Deg C threshold,-1,NA,NA,NA,NA,NA,"Page 10, lines 349-351",Yield loss predicted in the Cauca river basin if temperatures rise above +1°C.
8,GDP,Colombia,SRES-A2,2050,No CC,%,-14,NA,NA,NA,NA,NA,Highlights,Potential GDP impact if no adaptation
9,Crop Yield,Colombia,SRES-A2,2050,No CC,%,-80,NA,NA,NA,NA,NA,Highlights,Proportion of crops potentially affected if no adaptation
10,Cropland Area,Colombia,SRES-A2,2050,Current,%,-84.7,NA,NA,NA,NA,NA,Table 2,Coffee cropland experiencing a 2-2.5ºC temperature increase.
11,Cropland Area,Colombia,SRES-A2,2050,Current,%,-15.3,NA,NA,NA,NA,NA,Table 2,Coffee cropland experiencing a 2.5-3ºC temperature increase.
12,Cropland Area,Colombia,SRES-A2,2050,Current,%,-8.2,NA,NA,NA,NA,NA,Table 2,Coffee cropland experiencing a -3-0% precipitation change.
13,Cropland Area,Colombia,SRES-A2,2050,Current,%,-28.8,NA,NA,NA,NA,NA,Table 2,Coffee cropland experiencing a 0-3% precipitation change.
14,Cropland Area,Colombia,SRES-A2,2050,Current,%,63.1,NA,NA,NA,NA,NA,Table 2,Coffee cropland experiencing a 3-5% precipitation change.
15,Cropland Area,Colombia,SRES-A2,2050,Current,%,-99.6,NA,NA,NA,NA,NA,Table 2,Sugarcane cropland experiencing a 2-2.5ºC temperature increase.
16,Cropland Area,Colombia,SRES-A2,2050,Current,%,-0.4,NA,NA,NA,NA,NA,Table 2,Sugarcane cropland experiencing a 2.5-3ºC temperature increase.
17,Cropland Area,Colombia,SRES-A2,2050,Current,%,-1.1,NA,NA,NA,NA,NA,Table 2,Sugarcane cropland experiencing a -3-0% precipitation change.
