,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Social Cost of Carbon,180 countries,Main Specification,2100,No CC,% increase,25,NA,NA,NA,NA,NA,1 of 9,Climate tipping points increase the social cost of carbon. The distribution is positively skewed.
1,Social Cost of Carbon,180 countries,Main Specification,2100,No CC,Probability,10,NA,NA,NA,90%,100,1 of 9,There is an estimated 10% chance of climate tipping points more than doubling the SCC.
2,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,52.03,NA,NA,NA,NA,NA,3,Baseline (no tipping points)
3,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,56.41,NA,NA,NA,NA,NA,3,Permafrost carbon tipping point included
4,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,58.85,NA,NA,NA,NA,NA,3,Ocean methane hydrates tipping point included
5,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,51.14,NA,NA,NA,NA,NA,3,SAF tipping point included
6,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,52.07,NA,NA,NA,NA,NA,3,Amazon tipping point included
7,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,52.97,NA,NA,NA,NA,NA,3,GIS tipping point included
8,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,53.57,NA,NA,NA,NA,NA,3,WAIS tipping point included
9,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,51.28,NA,NA,NA,NA,NA,3,AMOC tipping point included
10,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,52.70,NA,NA,NA,NA,NA,3,Indian summer monsoon tipping point included
11,Social Cost of Carbon,180 countries,RCP4.5-SSP2,2020,None,US$/tCO2,64.80,NA,NA,NA,NA,NA,3,All tipping points included
12,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,8.4,NA,NA,NA,NA,NA,3,Permafrost carbon
13,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,13.1,NA,NA,NA,NA,NA,3,Ocean methane hydrates
14,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,-1.7,NA,NA,NA,NA,NA,3,SAF
15,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,0.1,NA,NA,NA,NA,NA,3,Amazon
16,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,1.8,NA,NA,NA,NA,NA,3,GIS
17,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,2.9,NA,NA,NA,NA,NA,3,WAIS
18,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,-1.4,NA,NA,NA,NA,NA,3,AMOC
19,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,1.3,NA,NA,NA,NA,NA,3,Indian monsoon
20,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,24.5,NA,NA,NA,NA,NA,3,All tipping points
21,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,28.9,NA,NA,NA,NA,NA,3,All costly TPs
22,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,26.9,NA,NA,NA,NA,NA,3,All TPs+MERGE
23,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,58.2,NA,NA,NA,NA,NA,3,High risk aversion
24,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,-0.7,NA,NA,NA,NA,NA,3,AMOC slowdown
25,SCC Increase,180 countries,RCP4.5-SSP2,2020,None,%,-5.7,NA,NA,NA,NA,NA,3,Large AMOC slowdown
