,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Urban,Flood Protection,Denmark,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.17,NA,NA,NA,NA,7.9,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
1,Urban,Flood Protection,Denmark,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,1.0,NA,NA,NA,NA,84.6,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
2,Urban,Flood Protection,Estonia,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.1,NA,NA,NA,NA,0.2,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
3,Urban,Flood Protection,Estonia,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.1,NA,NA,NA,NA,0.5,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
4,Urban,Flood Protection,Finland,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.6,NA,NA,NA,NA,1.2,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
5,Urban,Flood Protection,Finland,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.9,NA,NA,NA,NA,3.0,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
6,Urban,Flood Protection,Germany,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.4,NA,NA,NA,NA,0.8,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
7,Urban,Flood Protection,Germany,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.5,NA,NA,NA,NA,1.9,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
8,Urban,Flood Protection,Lithuania,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.2,NA,NA,NA,NA,0.5,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
9,Urban,Flood Protection,Lithuania,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.2,NA,NA,NA,NA,1.0,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
10,Urban,Flood Protection,Latvia,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.1,NA,NA,NA,NA,0.2,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
11,Urban,Flood Protection,Latvia,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.1,NA,NA,NA,NA,0.4,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
12,Urban,Flood Protection,Poland,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.2,NA,NA,NA,NA,0.9,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
13,Urban,Flood Protection,Poland,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.2,NA,NA,NA,NA,1.8,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
14,Urban,Flood Protection,Sweden,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.3,NA,NA,NA,NA,1.2,Table in Figure 11,"2050, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
15,Urban,Flood Protection,Sweden,RCP8.5,Coastal flood damage estimates,BaselineImpact,Economic,Need,billion EUR,0.4,NA,NA,NA,NA,3.3,Table in Figure 11,"2100, low and high estimates from Vousdoukas et al. (2018, 2019, 2020)"
16,Urban,Flood Protection,Copenhagen,NA,Coastal flood damage estimates,BaselineImpact,Economic,Need,million USD,81,NA,NA,NA,NA,NA,Table in Figure 11,"2050, estimate from Abadie et al. (2016)"
17,Urban,Flood Protection,Helsinki,NA,Coastal flood damage estimates,BaselineImpact,Economic,Need,million USD,31,NA,NA,NA,NA,NA,Table in Figure 11,"2050, estimate from Abadie et al. (2016)"
