,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Coastal,Any,Baltic Countries,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,NA,NA,NA,Figure 11,"Refers to cost of expected annual damage (EAD) to Baltic countries from extreme water levels by Vousdoukas et al. (2018,2019,2020)"
1,Coastal,Any,Denmark,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.17,NA,1.02,Figure 11,Low and high estimates for 2050
2,Coastal,Any,Estonia,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.02,NA,0.14,Figure 11,Low and high estimates for 2050
3,Coastal,Any,Finland,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.02,NA,0.15,Figure 11,Low and high estimates for 2050
4,Coastal,Any,Germany,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.10,NA,0.62,Figure 11,Low and high estimates for 2050
5,Coastal,Any,Lithuania,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.02,NA,0.13,Figure 11,Low and high estimates for 2050
6,Coastal,Any,Latvia,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.02,NA,0.14,Figure 11,Low and high estimates for 2050
7,Coastal,Any,Poland,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.08,NA,0.61,Figure 11,Low and high estimates for 2050
8,Coastal,Any,Sweden,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,0.05,NA,0.34,Figure 11,Low and high estimates for 2050
9,Coastal,Any,Denmark,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,10.2,NA,84.6,Figure 11,Low and high estimates for 2100
10,Coastal,Any,Estonia,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,1.4,NA,12.0,Figure 11,Low and high estimates for 2100
11,Coastal,Any,Finland,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,1.2,NA,9.6,Figure 11,Low and high estimates for 2100
12,Coastal,Any,Germany,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,7.0,NA,58.5,Figure 11,Low and high estimates for 2100
13,Coastal,Any,Lithuania,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,1.6,NA,13.3,Figure 11,Low and high estimates for 2100
14,Coastal,Any,Latvia,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,1.2,NA,10.4,Figure 11,Low and high estimates for 2100
15,Coastal,Any,Poland,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,6.3,NA,52.2,Figure 11,Low and high estimates for 2100
16,Coastal,Any,Sweden,Unspecified,Economic Losses,BaselineImpact,Economic,Need,billion EUR / yr,0,NA,NA,3.9,NA,32.0,Figure 11,Low and high estimates for 2100
17,Coastal,Any,Copenhagen,Unspecified,Economic Losses,BaselineImpact,Economic,Need,million USD,81,NA,NA,NA,NA,NA,Figure 11,Estimates for 2050 by Abadie et al. (2016)
18,Coastal,Any,Helsinki,Unspecified,Economic Losses,BaselineImpact,Economic,Need,million USD,7,NA,NA,NA,NA,NA,Figure 11,Estimates for 2050 by Abadie et al. (2016)
