,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Electricity,Infrastructure Investment,China,SSP-RCP scenarios,Infrastructure Investment,AdaptationCost,Monetary,Need,billion yuan/year,275,NA,NA,NA,NA,617,Abstract,Additional infrastructure investment needed by 2100
1,Electricity,Infrastructure Investment,China,SSP1-RCP2.6,Peak Load,AvoidedImpact,Economic,Need,GW,3807,NA,NA,NA,NA,NA,Figure 2,Projected national peak load in 2100 under SSP1-RCP2.6.
2,Electricity,Infrastructure Investment,China,SSP2-RCP4.5,Peak Load,AvoidedImpact,Economic,Need,GW,7900,NA,NA,NA,NA,NA,Figure 2,Projected national peak load in 2100 under SSP2-RCP4.5. Value estimated from graph.
3,Electricity,Infrastructure Investment,China,SSP4-RCP6.0,Peak Load,AvoidedImpact,Economic,Need,GW,8500,NA,NA,NA,NA,NA,Figure 2,Projected national peak load in 2100 under SSP4-RCP6.0. Value estimated from graph.
4,Electricity,Infrastructure Investment,China,SSP5-RCP8.5,Peak Load,AvoidedImpact,Economic,Need,GW,6815,NA,NA,NA,NA,NA,Figure 2,Projected national peak load in 2100 under SSP5-RCP8.5.
5,Electricity,Infrastructure Investment,China,SSP1-RCP2.6,Peak load growth rate,AvoidedImpact,Economic,Need,%,37,NA,NA,NA,NA,NA,Table 9,Climate variables included
6,Electricity,Infrastructure Investment,China,SSP2-RCP4.5,Peak load growth rate,AvoidedImpact,Economic,Need,%,40,NA,NA,NA,NA,NA,Table 9,Climate variables included
7,Electricity,Infrastructure Investment,China,SSP4-RCP6.0,Peak load growth rate,AvoidedImpact,Economic,Need,%,41,NA,NA,NA,NA,NA,Table 9,Climate variables included
8,Electricity,Infrastructure Investment,China,SSP5-RCP8.5,Peak load growth rate,AvoidedImpact,Economic,Need,%,41,NA,NA,NA,NA,NA,Table 9,Climate variables included
9,Electricity,Infrastructure Investment,China,SSP1-RCP2.6,Peak load growth rate,BaselineImpact,Economic,Need,%,365,NA,NA,NA,NA,NA,Table 9,Climate and socioeconomic variables included
10,Electricity,Infrastructure Investment,China,SSP2-RCP4.5,Peak load growth rate,BaselineImpact,Economic,Need,%,445,NA,NA,NA,NA,NA,Table 9,Climate and socioeconomic variables included
11,Electricity,Infrastructure Investment,China,SSP4-RCP6.0,Peak load growth rate,BaselineImpact,Economic,Need,%,280,NA,NA,NA,NA,NA,Table 9,Climate and socioeconomic variables included
12,Electricity,Infrastructure Investment,China,SSP5-RCP8.5,Peak load growth rate,BaselineImpact,Economic,Need,%,580,NA,NA,NA,NA,NA,Table 9,Climate and socioeconomic variables included
