,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Income,Global,RCP8.5,2100,No CC,%,-23,NA,NA,NA,NA,NA,Page 2,Average global incomes in 2100 are projected to be 23% lower than they would have been without climate change.
1,Income,Global,RCP8.5,2099,No CC,%,-77,NA,NA,NA,NA,NA,Page 2,"By 2099, 77% of countries are projected to have reduced per capita income compared to levels in a future without climate change."
2,Growth,Global,RCP8.5,2099,2017,Countries,19,NA,NA,NA,NA,NA,Page 2,Just 19 countries are projected to be growing faster in 2099 than they are in 2017.
3,Growth,Global,RCP8.5,2099,NA,Countries,104,NA,NA,NA,NA,NA,Page 2,104 of the 165 countries in the dataset are projected to experience negative annual growth by 2099.
4,Growth,Global,RCP8.5,2099,NA,Countries,113,NA,NA,NA,NA,NA,Page 2,113 countries are projected to be below +0.5% annual growth by 2099.
5,Growth,Global,RCP8.5,2099,NA,Countries,65,NA,NA,NA,NA,NA,Page 2,65 countries will be contracting at a rate of 1.5%/year or greater by 2099.
6,ICT Goods Exports,China,Burke+2015 GDP,2014,No CC,$B,580,NA,NA,NA,NA,NA,3,Present value
7,ICT Goods Exports,US,Burke+2015 GDP,2014,No CC,$B,150,NA,NA,NA,NA,NA,3,Present value
8,ICT Goods Exports,Republic of Korea,Burke+2015 GDP,2014,No CC,$B,120,NA,NA,NA,NA,NA,3,Present value
9,ICT Goods Exports,Germany,Burke+2015 GDP,2014,No CC,$B,67,NA,NA,NA,NA,NA,3,Present value
10,ICT Goods Exports,Mexico,Burke+2015 GDP,2014,No CC,$B,63,NA,NA,NA,NA,NA,3,Present value
11,ICT Goods Exports,China,Burke+2015 GDP,2099,No CC,$T,4.4,NA,NA,NA,NA,NA,3,Projected value
12,ICT Goods Exports,South Korea,Burke+2015 GDP,2099,No CC,$B,730,NA,NA,NA,NA,NA,3,Projected value
13,ICT Goods Exports,Germany,Burke+2015 GDP,2099,No CC,$B,500,NA,NA,NA,NA,NA,3,Projected value
14,ICT Goods Exports,Netherlands,Burke+2015 GDP,2099,No CC,$B,350,NA,NA,NA,NA,NA,3,Projected value
15,ICT Goods Exports,US,Burke+2015 GDP,2099,No CC,$B,340,NA,NA,NA,NA,NA,3,Projected value
16,ICT Service Exports,US,Burke+2015 GDP,2014,No CC,$B,160,NA,NA,NA,NA,NA,3,Present value
17,ICT Service Exports,UK,Burke+2015 GDP,2014,No CC,$B,130,NA,NA,NA,NA,NA,3,Present value
