,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,0.905,0.025,NA,NA,NA,NA,21,"Dynamic fixed-effects estimates of model 1, end of study period"
1,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,-0.033,0.007,NA,-0.048,NA,-0.019,21,"Temperature effect on change in urbanization, model 1, end of study period"
2,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,8.930,1.306,NA,6.369,NA,11.490,21,"Long-run parameter, model 1, end of study period"
3,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,0.902,0.025,NA,NA,NA,NA,21,"Dynamic fixed-effects estimates of model 2, end of study period"
4,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,-0.029,0.007,NA,-0.043,NA,-0.016,21,"Temperature effect on change in urbanization, model 2, end of study period"
5,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,6.832,1.434,NA,4.021,NA,9.642,21,"Long-run parameter, model 2, end of study period"
6,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,0.903,0.025,NA,NA,NA,NA,21,"Dynamic fixed-effects estimates of model 3, end of study period"
7,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,-0.027,0.006,NA,-0.039,NA,-0.014,21,"Temperature effect on change in urbanization, model 3, end of study period"
8,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,5.187,0.988,NA,3.251,NA,7.123,21,"Long-run parameter, model 3, end of study period"
9,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,-0.004,0.001,NA,NA,NA,NA,21,"Error correction term coefficient, end of study period"
10,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,-0.004,0.001,NA,NA,NA,NA,21,"Error correction term coefficient, end of study period"
11,Urbanization,118 countries,Unspecified,2016,Relative to,Coefficient,-0.004,0.001,NA,NA,NA,NA,21,"Error correction term coefficient, end of study period"
12,Urbanization,"Ecuador, Nigeria",Unspecified,2016,1960,percentage points,5.19,NA,NA,NA,NA,NA,22,"Estimated long-run increase in urbanization for each 1°C temperature increase, based on model (3) in Table 6."
13,Agriculture value added,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.141,0.046,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Dependent variable coefficients; moderator = 0; ***p<0.01
14,Public goods rural vs. urban,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.030,0.032,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Dependent variable coefficients; moderator = 0
15,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,0.889,0.034,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Dependent variable coefficients; moderator = 0; ***p<0.01
16,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,0.883,0.035,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Dependent variable coefficients; moderator = 1; ***p<0.01
17,Agriculture value added,118 countries,Unspecified,2016,Unspecified,Unspecified,0.248,0.146,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 0; *p<0.1
18,Public goods rural vs. urban,118 countries,Unspecified,2016,Unspecified,Unspecified,0.001,0.019,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 0
19,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.023,0.014,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 0
20,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.018,0.014,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 1
21,Agriculture value added,118 countries,Unspecified,2016,Unspecified,Unspecified,1.495,0.432,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 1; ***p<0.01
22,Public goods rural vs. urban,118 countries,Unspecified,2016,Unspecified,Unspecified,0.007,0.009,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 1
23,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.023,0.012,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 1; *p<0.1
24,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.025,0.012,NA,NA,NA,NA,33,Short-run estimate; ∑ ∆ Temperature coefficients; moderator = 1; **p<0.05
25,Agriculture value added,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.131,0.017,NA,NA,NA,NA,33,Long-run estimate; Error correction; ***p<0.01
26,Public goods rural vs. urban,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.055,0.012,NA,NA,NA,NA,33,Long-run estimate; Error correction; ***p<0.01
27,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.004,0.001,NA,NA,NA,NA,33,Long-run estimate; Error correction; ***p<0.01
28,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.004,0.001,NA,NA,NA,NA,33,Long-run estimate; Error correction; ***p<0.01
29,Agriculture value added,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.952,0.615,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 0
30,Public goods rural vs. urban,118 countries,Unspecified,2016,Unspecified,Unspecified,0.060,0.134,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 0
31,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,3.224,1.908,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 0; *p<0.1
32,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,2.959,1.732,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 1; *p<0.1
33,Agriculture value added,118 countries,Unspecified,2016,Unspecified,Unspecified,-6.312,1.357,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 1; ***p<0.01
34,Public goods rural vs. urban,118 countries,Unspecified,2016,Unspecified,Unspecified,-0.190,0.115,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 1; *p<0.1
35,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,9.143,1.791,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 1; ***p<0.01
36,Urbanization,118 countries,Unspecified,2016,Unspecified,Unspecified,6.712,1.564,NA,NA,NA,NA,33,Long-run estimate; temperature effect; moderator = 1; ***p<0.01
