,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Agriculture,Any,India,Any,Crop Yield Reduction,BaselineImpact,Economic,Need,%,10,NA,NA,NA,NA,NA,Page 19,"Projected decrease in cereal productivity by up to 40% by 2100, greater loss expected in rabi."
1,Agriculture,Water Management,India,HadCM3,Crop Water Requirement,BaselineImpact,Economic,Need,%,3,NA,NA,NA,NA,NA,Page 21,3% increase in crop water requirement by 2020 and 7% by 2050
2,Agriculture,Water Management,India,HadCM3,Crop Water Requirement,BaselineImpact,Economic,Need,%,7,NA,NA,NA,NA,NA,Page 21,3% increase in crop water requirement by 2020 and 7% by 2050
3,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,515.2,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Tiruvannamalai (TN) in 2020
4,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,544.0,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Tiruvannamalai (TN) in 2050
5,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,562.3,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Rajkot (Gujarat) in 2020
6,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,582.2,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Rajkot (Gujarat) in 2050
7,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,528.5,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Junagadh (Gujarat) in 2020
8,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,550.2,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Junagadh (Gujarat) in 2050
9,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,366.3,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Belgaum (Karnataka) in 2020
10,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,386.0,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Belgaum (Karnataka) in 2050
11,Agriculture,Crop Management,India,"HadCM3, IMD future projections",Crop Water Requirement,BaselineImpact,N/A,Need,mm,567.1,NA,NA,NA,NA,NA,Table 1,Estimated crop water requirement of groundnut in Anantapur (AP) in 2020
