,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Agricultural GDP,Sub-Saharan Africa,Hadley Centre v3,2080,No CC,%,-2,NA,NA,NA,NA,NA,3,
1,Agricultural GDP,Sub-Saharan Africa,Hadley Centre v3,2080,No CC,%,-8,NA,NA,NA,NA,NA,3,
2,Agricultural GDP,Sub-Saharan Africa,CSIRO projections,2080,No CC,%,-7,NA,NA,NA,NA,NA,3,
3,Agricultural GDP,Sub-Saharan Africa,CSIRO projections,2080,No CC,%,-9,NA,NA,NA,NA,NA,3,
4,Global agricultural GDP,Global,SRES scenarios,2080,No CC,%,-1.5,NA,NA,NA,NA,NA,3,
5,Global agricultural GDP,Global,SRES scenarios,2080,No CC,%,2.6,NA,NA,NA,NA,NA,3,
6,Undernourishment,South Asia,NA,2015,2022,%,-11.2,NA,NA,NA,NA,NA,3,Calculated as 22% (current) - 12% (2015)
7,Undernourishment,South Asia,NA,2050,2022,%,-18,NA,NA,NA,NA,NA,3,Calculated as 22% (current) - 4% (2050)
8,Undernourishment,Sub-Saharan Africa,NA,2015,15 years prior,NA,-12.3,NA,NA,NA,NA,NA,3,Calculated as 33% (current) - 21% (after 15 years)
9,Undernourishment,Sub-Saharan Africa,NA,2050,NA,%,16,NA,NA,NA,NA,NA,3,
10,People at Risk of Hunger,Developing Countries,A1,2020,No CC,millions,3,NA,NA,NA,NA,NA,4,AEZ-BLS model
11,People at Risk of Hunger,Developing Countries,A2,2020,No CC,millions,-5,NA,NA,NA,NA,NA,4,AEZ-BLS model
12,People at Risk of Hunger,Developing Countries,B1,2020,No CC,millions,-10,NA,NA,NA,NA,NA,4,AEZ-BLS model
13,People at Risk of Hunger,Developing Countries,B2,2020,No CC,millions,10,NA,NA,NA,NA,NA,4,AEZ-BLS model
14,People at Risk of Hunger,Developing Countries,A1,2020,No CC,millions,24,NA,NA,NA,NA,NA,4,DSSAT-BLS model
15,People at Risk of Hunger,Developing Countries,A2,2020,No CC,millions,23,NA,NA,NA,NA,NA,4,DSSAT-BLS model
16,People at Risk of Hunger,Developing Countries,B1,2020,No CC,millions,22,NA,NA,NA,NA,NA,4,DSSAT-BLS model
17,People at Risk of Hunger,Developing Countries,B2,2020,No CC,millions,30,NA,NA,NA,NA,NA,4,DSSAT-BLS model
18,People at Risk of Hunger,Developing Countries,A2,2020,"CC, no CO2",millions,51,NA,NA,NA,NA,NA,4,DSSAT-BLS model
19,People at Risk of Hunger,Developing Countries,B1,2020,"CC, no CO2",millions,21,NA,NA,NA,NA,NA,4,DSSAT-BLS model
20,People at Risk of Hunger,Developing Countries,B2,2020,"CC, no CO2",millions,33,NA,NA,NA,NA,NA,4,DSSAT-BLS model
21,People at Risk of Hunger,Developing Countries,A2,2020,No CC,millions,12,NA,NA,NA,NA,NA,4,"AEZ-BLS model, no CO2"
22,People at Risk of Hunger,Developing Countries,B2,2020,No CC,millions,22,NA,NA,NA,NA,NA,4,"AEZ-BLS model, no CO2"
23,People at Risk of Hunger,Developing Countries,A1,2050,No CC,millions,6,NA,NA,NA,NA,NA,4,AEZ-BLS model
24,People at Risk of Hunger,Developing Countries,A2,2050,No CC,millions,9,NA,NA,NA,NA,NA,4,AEZ-BLS model
25,People at Risk of Hunger,Developing Countries,B1,2050,No CC,millions,3,NA,NA,NA,NA,NA,4,AEZ-BLS model
26,People at Risk of Hunger,Developing Countries,B2,2050,No CC,millions,-12,NA,NA,NA,NA,NA,4,AEZ-BLS model
27,People at Risk of Hunger,Developing Countries,A1,2050,No CC,millions,0,NA,NA,NA,NA,NA,4,DSSAT-BLS model
28,People at Risk of Hunger,Developing Countries,A2,2050,No CC,millions,1,NA,NA,NA,NA,NA,4,DSSAT-BLS model
29,People at Risk of Hunger,Developing Countries,B1,2050,No CC,millions,2,NA,NA,NA,NA,NA,4,DSSAT-BLS model
