,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,GDP per capita,Temperate regions,Unspecified,2050,Unspecified,elasticity,0.57,NA,5%,0.19,95%,0.95,14,"Agriculture, Electricity, Cooling response to days with T > 27.5◦C"
1,GDP per capita,Temperate regions,Unspecified,2050,Unspecified,elasticity,1.31,NA,5%,0.9,95%,1.72,14,"Commercial, Electricity, Cooling response to days with T > 27.5◦C"
2,GDP per capita,Temperate regions,Unspecified,2050,Unspecified,elasticity,1.6,NA,5%,1.12,95%,2.08,14,"Commercial, Natural Gas, Heating response to days with T < 12.5◦C"
3,GDP per capita,Temperate regions,Unspecified,2050,Unspecified,elasticity,-1.32,NA,5%,-2.3,95%,-0.34,14,"Industrial, Fuel Oil, Heating response to days with T < 12.5◦C"
4,GDP per capita,Temperate regions,Unspecified,2050,Unspecified,elasticity,0.96,NA,5%,0.61,95%,1.31,14,"Residential, Electricity, Heating response to days with T < 12.5◦C"
5,GDP per capita,Temperate regions,Unspecified,2050,Unspecified,elasticity,-3.31,NA,5%,-6.44,95%,-0.18,14,"Residential, Fuel Oil, Heating response to days with T < 12.5◦C"
6,GDP per capita,Temperate regions,Unspecified,2050,Unspecified,elasticity,1.07,NA,5%,0.53,95%,1.61,14,"Residential, Natural Gas, Heating response to days with T < 12.5◦C"
7,GDP per capita,Tropical regions,Unspecified,2050,Unspecified,elasticity,0.57,NA,5%,0.19,95%,0.95,14,"Agriculture, Electricity, Cooling response to days with T > 27.5◦C"
8,GDP per capita,Tropical regions,Unspecified,2050,Unspecified,elasticity,1.66,NA,5%,1.26,95%,2.07,14,"Commercial, Electricity, Cooling response to days with T > 27.5◦C"
9,GDP per capita,Tropical regions,Unspecified,2050,Unspecified,elasticity,1.6,NA,5%,1.12,95%,2.08,14,"Commercial, Natural Gas, Heating response to days with T < 12.5◦C"
10,GDP per capita,Tropical regions,Unspecified,2050,Unspecified,elasticity,1.31,NA,5%,0.84,95%,1.78,14,"Industrial, Electricity, Heating response to days with T < 12.5◦C"
