,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Fatalities (floods),36-44 countries,Historical (1980-2008),1994,No CC,%,-1.4,NA,NA,NA,NA,NA,14,A 10% rise in GDP per capita reduces fatalities from floods by around 1.4% at the median value of loss.
1,Fatalities (tropical cyclones),36-44 countries,Historical (1980-2008),1994,No CC,%,-0.5,-0.78,NA,NA,NA,NA,14,A 10% rise in GDP per capita reduces median deaths from tropical cyclones by between 0.5 and 0.7%.
2,Fatalities (tropical cyclones),36-44 countries,Historical (1980-2008),1994,No CC,%,-0.7,-0.56,NA,NA,NA,NA,14,A 10% rise in GDP per capita reduces median deaths from tropical cyclones by between 0.5 and 0.7%.
3,Disaster Deaths,36-44 countries,Historical Data (1980-2008),1994,No CC,deaths,0,NA,NA,NA,NA,NA,15,"Deaths are reduced in countries with a better Investment Profile. Investment Profile includes assessments of factors that affect risk to investments, including contract viability, the risk of expropriation, profit repatriation and payment delays."
4,Flood Deaths,36-44 countries,Historical Data (1980-2008),1994,No CC,deaths,0,NA,NA,NA,NA,NA,15,Deaths from floods are lower in countries with a lower risk of religious tension or religious interference in politics.
5,Tropical Cyclone Deaths,36-44 countries,Historical Data (1980-2008),1994,No CC,deaths,0,NA,NA,NA,NA,NA,15,"The number of deaths is lower in countries with lower risk of military influence in politics and lower risk of external conflict (including external diplomatic and political pressure, such as withholding of aid, trade restrictions and other forms of sanctions)."
6,Disaster Deaths,36-44 countries,Historical Data (1980-2008),1994,No CC,deaths,0,NA,NA,NA,NA,NA,15,A higher ratio of government expenditure to GDP reduces the number of deaths from both floods and tropical cyclones.
7,Flood Deaths,36-44 countries,Historical Data (1980-2008),1994,No CC,deaths,0,NA,NA,NA,NA,NA,15,"For floods, there is some evidence that higher school enrolment rates are associated with an increased number of deaths, although this is not a consistent finding across model specifications."
8,Disaster Deaths,36-44 countries,Historical Data (1980-2008),1994,No CC,deaths,0,NA,NA,NA,NA,NA,15,"higher credit-to-GDP ratios appear to be associated with an increased number of lives lost, although again for flood events this finding is not consistently significant across model specifications."
9,Economic Damages,36-44 countries,Historical data (1980-2008),2008,No CC,%, -3,NA,NA,NA,NA,NA,16,10% rise in GDP per capita reduces economic damages from flood events.
10,Economic Damages,36-44 countries,Historical data (1980-2008),2008,No CC,%, -5,NA,NA,NA,NA,NA,16,10% rise in GDP per capita reduces economic damages from flood events.
11,Economic Damages,36-44 countries,Historical data (1980-2008),2008,No CC,%, -5,NA,NA,NA,NA,NA,16,10% rise in GDP per capita reduces economic damages from tropical cyclone events.
12,Economic Damages,36-44 countries,Historical data (1980-2008),2008,No CC,%, -19,NA,NA,NA,NA,NA,16,10% rise in GDP per capita reduces economic damages from tropical cyclone events.
13,Disaster Deaths,36-44 countries,Historical (1980-2008),1994,No CC,%,0.563,0.09,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in GDP per capita on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
14,Disaster Deaths,38 countries,Historical (1980-2008),1994,No CC,%,0.783,0.13,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in GDP per capita on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
15,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,0.732,0.15,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in GDP per capita on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
16,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,0.570,0.17,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in GDP per capita on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
17,Disaster Deaths,38 countries,Historical (1980-2008),1994,No CC,%,1.477,0.38,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in government expenditure as a percentage of GDP on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
18,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,1.483,0.33,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in government expenditure as a percentage of GDP on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
19,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,1.937,0.64,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in government expenditure as a percentage of GDP on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
20,Disaster Deaths,38 countries,Historical (1980-2008),1994,No CC,%,1.858,0.76,NA,NA,NA,NA,p. 29,This is the impact of a 1 unit increase in GINI coefficient on the number killed by tropical cyclones.
21,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,1.446,1.04,NA,NA,NA,NA,p. 29,This is the impact of a 1 unit increase in GINI coefficient on the number killed by tropical cyclones.
22,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,0.528,1.01,NA,NA,NA,NA,p. 29,This is the impact of a 1 unit increase in GINI coefficient on the number killed by tropical cyclones.
23,Disaster Deaths,38 countries,Historical (1980-2008),1994,No CC,%,1.313,0.73,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in primary school enrollment on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
24,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,1.972,0.82,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in primary school enrollment on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
25,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,2.695,1.31,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in primary school enrollment on the number killed by tropical cyclones.  Value is negative, indicating a reduction in disaster deaths."
26,Disaster Deaths,38 countries,Historical (1980-2008),1994,No CC,%,0.812,0.27,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in Credit/GDP on the number killed by tropical cyclones. Value is negative, indicating a reduction in disaster deaths."
27,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,0.669,0.37,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in Credit/GDP on the number killed by tropical cyclones. Value is negative, indicating a reduction in disaster deaths."
28,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,0.455,0.25,NA,NA,NA,NA,p. 29,"This is the impact of a 1% increase in Credit/GDP on the number killed by tropical cyclones. Value is negative, indicating a reduction in disaster deaths."
29,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,1.405,0.74,NA,NA,NA,NA,p. 29,"This is the impact of a 1 unit increase in Investment Profile on the number killed by tropical cyclones. Value is negative, indicating a reduction in disaster deaths."
30,Disaster Deaths,36 countries,Historical (1980-2008),1994,No CC,%,1.665,0.69,NA,NA,NA,NA,p. 29,"This is the impact of a 1 unit increase in External Conflict on the number killed by tropical cyclones. Value is negative, indicating a reduction in disaster deaths."
