,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,GDP,China,High Temperature Regime,2021,Low Temperature Regime,%,-0.3,NA,NA,NA,NA,NA,Page 12,"Describes the response of output to a positive monetary policy shock. Output increases 0.4% under low regime, and only 0.1% under high regimes."
1,GDP,China,Low Temperature Regime,2021,No Monetary Policy Shock,%,0.4,NA,NA,NA,NA,NA,Page 12,Response of output to a positive monetary policy shock.
2,GDP,China,High Temperature Regime,2021,No Monetary Policy Shock,%,0.1,NA,NA,NA,NA,NA,Page 12,Response of output to a positive monetary policy shock.
3,GDP,China,High Temperature Regime,2021,Low Temperature Regime,%,-0.4,NA,NA,NA,NA,NA,Page 12,"Describes the response of output to a negative monetary policy shock. Output falls by 0.5% under low regime, and 0.9% under high regimes."
4,GDP,China,Low Temperature Regime,2021,No Monetary Policy Shock,%,-0.5,NA,NA,NA,NA,NA,Page 12,Response of output to a negative monetary policy shock.
5,GDP,China,High Temperature Regime,2021,No Monetary Policy Shock,%,-0.9,NA,NA,NA,NA,NA,Page 12,Response of output to a negative monetary policy shock.
6,GDP,China,"High Temp, 30yr avg",2021,Low Temp Regime,Unitless (Impulse Response),-0.003,NA,NA,NA,NA,NA,"Figure 2, Top Left Graph",Response to a one-standard-deviation positive monetary policy shock (M2). Initial decline in GDP.
7,GDP,China,"High Temp, 30yr avg",2021,Low Temp Regime,Unitless (Impulse Response),0.004,NA,NA,NA,NA,NA,"Figure 2, Top Left Graph",Response to a one-standard-deviation positive monetary policy shock (M2). Peak difference between high and low regimes.
8,GDP,China,"High Temp, 30yr avg",2021,Low Temp Regime,Unitless (Impulse Response),-0.003,NA,NA,NA,NA,NA,"Figure 2, Top Middle Graph",Response to a one-standard-deviation negative monetary policy shock (M2). Initial decline in GDP.
9,GDP,China,"High Temp, 30yr avg",2021,Low Temp Regime,Unitless (Impulse Response),0.003,NA,NA,NA,NA,NA,"Figure 2, Top Middle Graph",Response to a one-standard-deviation negative monetary policy shock (M2). Difference from low regime.
