,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Insurance,Any,France,RCP 4.5,Economic Losses,BaselineImpact,Economic,Need,million,100,NA,NA,NA,NA,NA,Page 5,Coastal flooding losses (2050).
1,Insurance,Any,France,RCP 4.5,Economic Losses,BaselineImpact,Economic,Need,million,1000,NA,NA,NA,NA,NA,Page 5,Continental flooding losses (2050).
2,Real Estate,Any,France,RCP 4.5,Insured Properties Change,NonMonetaryBenefits,Economic,Need,%,11.7,NA,NA,NA,NA,NA,Page 5,Property increase 2015-2050.
3,Insurance,Any,France,RCP 4.5,Insured Losses,BaselineImpact,Monetary,Need,million euros,638,NA,NA,NA,NA,NA,Figure 5 - Flooding - Actual,Mean annual insurance losses for flooding under current meteorological and vulnerability conditions.
4,Insurance,Any,France,RCP 4.5,Insured Losses,BaselineImpact,Monetary,Need,million euros,777,NA,NA,NA,NA,NA,Figure 5 - Flooding - 2050,Mean annual insurance losses for flooding under projected 2050 meteorological conditions.
5,Insurance,Any,France,RCP 4.5,Insured Losses,BaselineImpact,Monetary,Need,million euros,1138,NA,NA,NA,NA,NA,Figure 5 - Flooding - 2050.Vul,Mean annual insurance losses for flooding under projected 2050 meteorological and vulnerability conditions.
6,Insurance,Any,France,RCP 4.5,Insured Losses,BaselineImpact,Monetary,Need,million euros,687,NA,NA,NA,NA,NA,Figure 5 - Multi-Hazard - Actual,Mean annual insurance losses for multi-hazard under current meteorological and vulnerability conditions.
7,Insurance,Any,France,RCP 4.5,Insured Losses,BaselineImpact,Monetary,Need,million euros,825,NA,NA,NA,NA,NA,Figure 5 - Multi-Hazard - 2050,Mean annual insurance losses for multi-hazard under projected 2050 meteorological conditions.
8,Insurance,Any,France,RCP 4.5,Insured Losses,BaselineImpact,Monetary,Need,million euros,1205,NA,NA,NA,NA,NA,Figure 5 - Multi-Hazard - 2050.Vul,Mean annual insurance losses for multi-hazard under projected 2050 meteorological and vulnerability conditions.
9,Insurance,Any,France,RCP 4.5,Economic losses,BaselineImpact,Economic,Need,million € / yr,855,NA,NA,NA,NA,NA,Conclusions,Damages generated by both flood and storm surge at current conditions.
10,Insurance,Any,France,RCP 4.5,Economic losses,BaselineImpact,Economic,Need,million € / yr,1325,NA,NA,NA,NA,NA,Conclusions,Damages generated by both flood and storm surge at future conditions.
11,All,Any,France,RCP 4.5,Damage Increase,BaselineImpact,Economic,Need,%,20,NA,NA,NA,NA,NA,3.2 Losses,Increase of damages between current and 2050 climates due to increase of precipitations for floods.
12,Real Estate,Any,France,RCP 4.5,Value Increase,BaselineImpact,Economic,Need,%,55,NA,NA,NA,NA,NA,Conclusions,"Increase in value due to population growth and insured value rise, contributing to the overall increase in damages."
13,All,Any,France,RCP 4.5,Damage Increase,BaselineImpact,Economic,Need,%,20,NA,NA,NA,NA,NA,Conclusions,Increase due to precipitations (flood) or sea level rise (storm surge).
14,Insurance,Any,France,RCP 4.5,Multi-hazard damage,BaselineImpact,Economic,Need,%,7,NA,NA,NA,NA,NA,3.2 Losses,Weight of coastal flood damages relative to total damages at current conditions.
15,Insurance,Any,France,RCP 4.5,Multi-hazard damage,BaselineImpact,Economic,Need,%,14,NA,NA,NA,NA,NA,3.2 Losses,Weight of coastal flood damages relative to total damages in 2050.
