,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Forestry,Any,The conterminous US,Climate + CO2,Timber harvest,MonetaryBenefits,Economic,Need,%,0.9,NA,NA,NA,NA,NA,Page 468,Increase in total US softwood sawtimber harvest in 2050 relative to a baseline without climate change.
1,Forestry,Any,The conterminous US,Climate-only,Timber harvest,MonetaryBenefits,Economic,Need,%,0.3,NA,NA,NA,NA,NA,Page 468,Increase in total US softwood sawtimber harvest in 2050 relative to a baseline without climate change.
2,Forestry,Any,Pacific Northwest West,Climate + CO2,Softwood sawtimber prices,AvoidedImpact,Economic,Need,%, -18,NA,NA,NA,NA,NA,Page 468,Decline in 2050 softwood sawtimber prices relative to a baseline without climate change.
3,Forestry,Any,South,Climate + CO2,Softwood sawtimber prices,AvoidedImpact,Economic,Need,%, -11,NA,NA,NA,NA,NA,Page 468,Decline in 2050 softwood sawtimber prices relative to a baseline without climate change.
4,Forestry,Any,Pacific Northwest West,Climate-only,Softwood sawtimber prices,AvoidedImpact,Economic,Need,%, -6,NA,NA,NA,NA,NA,Page 468,Decline in 2050 softwood sawtimber prices relative to a baseline without climate change.
5,Forestry,Any,South,Climate-only,Softwood sawtimber prices,AvoidedImpact,Economic,Need,%, -1,NA,NA,NA,NA,NA,Page 468,Decline in 2050 softwood sawtimber prices relative to a baseline without climate change.
6,Forestry,Any,USA,Climate + CO2,Softwood lumber production,MonetaryBenefits,Economic,Need,%,1.1,NA,NA,NA,NA,NA,Page 468,Rise in annual softwood lumber production in the USA by 2050 relative to a baseline without climate change.
7,Trade,Any,USA,Climate + CO2,Softwood lumber imports,AdaptationCost,Economic,Need,%, -1.1,NA,NA,NA,NA,NA,Page 468,Fall in softwood lumber imports in the USA by 2050 relative to a baseline without climate change.
8,Forestry,Any,The conterminous US,"UKMO, DOLY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,30.05,NA,NA,NA,NA,NA,Table 14-3,Dieback scenario; TEM biogeochemistry model.
9,Forestry,Any,The conterminous US,"UKMO, DOLY",Percent Change,MonetaryBenefits,Economic,Need,%,10.62,NA,NA,NA,NA,NA,Table 14-3,Dieback scenario; TEM biogeochemistry model; Percent change in net present value of new market surplus in timber markets for climate change cases relative to the baseline.
10,Forestry,Any,The conterminous US,"OSU, DOLY",Net Present Value,DiscountedSum(),Economic,Need,Billions 1982$,28.94,NA,NA,NA,NA,NA,Table 14-3,Dieback scenario; TEM biogeochemistry model.
