,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,GDP,World,NA,2012,NA,% of total world GDP,9.1,NA,NA,NA,NA,NA,1,Tourism contribution to GDP
1,International Arrivals,France,A2,2080,2007,weigth,6.72,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
2,International Arrivals,France,B1,2080,2007,weigth,8.33,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
3,International Arrivals,France,B2,2080,2007,weigth,7.88,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
4,International Arrivals,France,A2,2080,2007,weigth,4.04,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
5,International Arrivals,France,B1,2080,2007,weigth,3.90,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
6,International Arrivals,France,B2,2080,2007,weigth,4.03,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
7,International Arrivals,Spain,A2,2080,2007,weigth,4.74,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
8,International Arrivals,Spain,B1,2080,2007,weigth,6.00,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
9,International Arrivals,Spain,B2,2080,2007,weigth,5.67,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
10,International Arrivals,Spain,A2,2080,2007,weigth,3.36,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
11,International Arrivals,Spain,B1,2080,2007,weigth,3.32,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
12,International Arrivals,Spain,B2,2080,2007,weigth,3.52,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
13,International Arrivals,United States,A2,2080,2007,weigth,2.31,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
14,International Arrivals,United States,B1,2080,2007,weigth,3.69,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
15,International Arrivals,United States,B2,2080,2007,weigth,3.65,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
16,International Arrivals,United States,A2,2080,2007,weigth,1.56,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
17,International Arrivals,United States,B1,2080,2007,weigth,1.65,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
18,International Arrivals,United States,B2,2080,2007,weigth,1.87,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
19,International Arrivals,China,A2,2080,2007,weigth,14.84,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
20,International Arrivals,China,B1,2080,2007,weigth,11.77,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
21,International Arrivals,China,B2,2080,2007,weigth,12.82,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
22,International Arrivals,China,A2,2080,2007,weigth,24.21,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
23,International Arrivals,China,B1,2080,2007,weigth,20.67,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
24,International Arrivals,China,B2,2080,2007,weigth,20.26,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
25,International Arrivals,Italy,A2,2080,2007,weigth,2.75,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
26,International Arrivals,Italy,B1,2080,2007,weigth,3.81,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
27,International Arrivals,Italy,B2,2080,2007,weigth,3.48,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
28,International Arrivals,Italy,A2,2080,2007,weigth,1.96,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
29,International Arrivals,Italy,B1,2080,2007,weigth,1.93,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
30,International Arrivals,Italy,B2,2080,2007,weigth,2.15,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
31,International Arrivals,United Kingdom,A2,2080,2007,weigth,3.04,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
32,International Arrivals,United Kingdom,B1,2080,2007,weigth,3.55,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
33,International Arrivals,United Kingdom,B2,2080,2007,weigth,3.44,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
34,International Arrivals,United Kingdom,A2,2080,2007,weigth,1.48,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
35,International Arrivals,United Kingdom,B1,2080,2007,weigth,1.41,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
36,International Arrivals,United Kingdom,B2,2080,2007,weigth,1.44,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
37,International Arrivals,Germany,A2,2080,2007,weigth,2.57,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
38,International Arrivals,Germany,B1,2080,2007,weigth,2.99,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
39,International Arrivals,Germany,B2,2080,2007,weigth,2.91,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
40,International Arrivals,Germany,A2,2080,2007,weigth,1.52,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
41,International Arrivals,Germany,B1,2080,2007,weigth,1.32,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
42,International Arrivals,Germany,B2,2080,2007,weigth,1.48,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
43,International Arrivals,Ukraine,A2,2080,2007,weigth,1.94,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
44,International Arrivals,Ukraine,B1,2080,2007,weigth,2.60,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
45,International Arrivals,Ukraine,B2,2080,2007,weigth,2.47,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
46,International Arrivals,Ukraine,A2,2080,2007,weigth,3.53,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
47,International Arrivals,Ukraine,B1,2080,2007,weigth,4.38,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
48,International Arrivals,Ukraine,B2,2080,2007,weigth,5.43,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
49,International Arrivals,Russian Federation,A2,2080,2007,weigth,14.46,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
50,International Arrivals,Russian Federation,B1,2080,2007,weigth,6.10,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
51,International Arrivals,Russian Federation,B2,2080,2007,weigth,7.63,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
52,International Arrivals,Russian Federation,A2,2080,2007,weigth,17.51,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
53,International Arrivals,Russian Federation,B1,2080,2007,weigth,6.96,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
54,International Arrivals,Russian Federation,B2,2080,2007,weigth,10.42,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
55,International Arrivals,Turkey,A2,2080,2007,weigth,2.64,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
56,International Arrivals,Turkey,B1,2080,2007,weigth,2.90,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
57,International Arrivals,Turkey,B2,2080,2007,weigth,2.91,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
58,International Arrivals,Turkey,A2,2080,2007,weigth,2.37,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
59,International Arrivals,Turkey,B1,2080,2007,weigth,2.49,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
60,International Arrivals,Turkey,B2,2080,2007,weigth,2.52,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
61,International Arrivals,Mexico,A2,2080,2007,weigth,0.75,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
62,International Arrivals,Mexico,B1,2080,2007,weigth,1.41,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
63,International Arrivals,Mexico,B2,2080,2007,weigth,1.20,NA,NA,NA,NA,NA,12,weigth is assumed to be % of total arrivals
64,International Arrivals,Mexico,A2,2080,2007,weigth,0.62,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
65,International Arrivals,Mexico,B1,2080,2007,weigth,1.48,NA,NA,NA,NA,NA,12,"weigth is assumed to be % of total arrivals, climate + GDP per capita"
