,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Cropland,Global,SRES A1FI,2100,No CC,million ha,-110,NA,NA,NA,NA,NA,2,"Net decline in cropland, mainly in developing countries"
1,Prime Land,Developing Countries,SRES A1FI,2100,No CC,million ha,-135,NA,NA,NA,NA,NA,2,Decline in agricultural prime land
2,Moderately Suitable Land,Developing Countries,SRES A1FI,2100,No CC,million ha,25,NA,NA,NA,NA,NA,2,Increase in moderately suitable land
3,Land for Double Cropping,Sub-Saharan Africa,Climate Change,2100,No CC,million ha,-10,NA,NA,NA,NA,NA,2,Lower bound of decline
4,Land for Double Cropping,Sub-Saharan Africa,Climate Change,2100,No CC,million ha,-20,NA,NA,NA,NA,NA,2,Upper bound of decline
5,Land for Triple Cropping,Sub-Saharan Africa,Climate Change,2100,No CC,million ha,-5,NA,NA,NA,NA,NA,2,Lower bound of decline
6,Land for Triple Cropping,Sub-Saharan Africa,Climate Change,2100,No CC,million ha,-10,NA,NA,NA,NA,NA,2,Upper bound of decline
7,Agricultural GDP,Global,SRES,2080,No CC,%,-1.5,NA,NA,NA,NA,NA,3,Lower bound of estimates range
8,Agricultural GDP,Global,SRES,2080,No CC,%,2.6,NA,NA,NA,NA,NA,3,Upper bound of estimates range
9,Agricultural GDP,Sub-Saharan Africa,SRES,2080,No CC,%,-2,NA,NA,NA,NA,NA,3,"Hadley Centre Coupled Model, version 3"
10,Agricultural GDP,Sub-Saharan Africa,SRES,2080,No CC,%,-8,NA,NA,NA,NA,NA,3,"Hadley Centre Coupled Model, version 3"
11,Agricultural GDP,Sub-Saharan Africa,SRES,2080,No CC,%,-7,NA,NA,NA,NA,NA,3,Commonwealth Scientific and Industrial Research Organisation projections
12,Agricultural GDP,Sub-Saharan Africa,SRES,2080,No CC,%,-9,NA,NA,NA,NA,NA,3,Commonwealth Scientific and Industrial Research Organisation projections
13,Hunger,Developing countries,A1,2020,No CC,Millions,663,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
14,Hunger,Developing countries,A2,2020,No CC,Millions,782,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
15,Hunger,Developing countries,B1,2020,No CC,Millions,749,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
16,Hunger,Developing countries,B2,2020,No CC,Millions,630,NA,NA,NA,NA,NA,Page 4,Reference projection without climate change.
