,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Poverty (extreme),175 countries,Central Tendency,2030,No CC,millions of people,25,NA,NA,18,NA,30,Abstract,Climate-attributable extreme poverty
1,Poverty (extreme),175 countries,Central Tendency,2050,No CC,millions of people,40,NA,NA,9,NA,78,Abstract,Climate-attributable extreme poverty
2,Poverty (extreme),175 countries,Central Tendency,2070,No CC,millions of people,32,NA,NA,4,NA,130,Abstract,Climate-attributable extreme poverty
3,Poverty (extreme),175 countries,Tipping Points,2030,No CC,millions of people,57,NA,NA,40,NA,72,Abstract,Climate-attributable extreme poverty
4,Poverty (extreme),175 countries,Tipping Points,2050,No CC,millions of people,78,NA,NA,18,NA,193,Abstract,Climate-attributable extreme poverty
5,Poverty (extreme),175 countries,Tipping Points,2070,No CC,millions of people,56,NA,NA,7,NA,306,Abstract,Climate-attributable extreme poverty
6,Inequality (Gini index),175 countries,NA,2070,Baseline,percent reduction,10,NA,NA,5,NA,15,Abstract,Improvement required to mitigate baseline effects of climate change on extreme poverty.
7,GDP per capita,175 countries,SSP5,2070,No CC,thousand USD,97.4,NA,NA,NA,NA,NA,Page 8,"2011 USD at PPP; high growth and investment, high mitigation challenges"
8,GDP per capita,175 countries,SSP1,2070,No CC,thousand USD,69.7,NA,NA,NA,NA,NA,Page 8,"2011 USD at PPP; sustainable development, few mitigation and adaptation challenges"
9,GDP per capita,175 countries,SSP2,2070,No CC,thousand USD,48.8,NA,NA,NA,NA,NA,Page 8,2011 USD at PPP; middle-of-the-road scenario
10,GDP per capita,175 countries,SSP4,2070,No CC,thousand USD,39.6,NA,NA,NA,NA,NA,Page 8,2011 USD at PPP; greater adaptation challenges
11,GDP per capita,175 countries,SSP3,2070,No CC,thousand USD,25.8,NA,NA,NA,NA,NA,Page 8,2011 USD at PPP; greater adaptation challenges
12,GDP per capita,175 countries,IFs,2070,No CC,thousand USD,33.5,NA,NA,NA,NA,NA,Page 8,"2011 USD at PPP; closely aligned with SSP3, most pessimistic"
13,Gini index,175 countries,SSP1,2070,No CC,unitless,-0.2,NA,NA,NA,NA,NA,Page 8,Shows much more equal distributions of resources with fewer challenges to adaptation
14,Gini index,175 countries,SSP5,2070,No CC,unitless,-0.2,NA,NA,NA,NA,NA,Page 8,Shows much more equal distributions of resources with fewer challenges to adaptation
15,Economic growth,Global,IFs-RCP 6.0,2030,No CC,trillions of 2011 US$,-1.1,NA,NA,NA,NA,NA,Table 2,
16,Economic growth,Global,IFs-RCP 6.0,2030,No CC,%,-0.2,NA,NA,NA,NA,NA,Table 2,
17,Economic growth,Global,SSP1-RCP 2.6,2030,No CC,trillions of 2011 US$,-6.0,NA,NA,NA,NA,NA,Table 2,
18,Economic growth,Global,SSP1-RCP 2.6,2030,No CC,%,-0.5,NA,NA,NA,NA,NA,Table 2,
19,Economic growth,Global,SSP2-RCP 4.5,2030,No CC,trillions of 2011 US$,-5.7,NA,NA,NA,NA,NA,Table 2,
20,Economic growth,Global,SSP2-RCP 4.5,2030,No CC,%,-0.5,NA,NA,NA,NA,NA,Table 2,
21,Economic growth,Global,SSP3-RCP 6.0,2030,No CC,trillions of 2011 US$,-5.0,NA,NA,NA,NA,NA,Table 2,
22,Economic growth,Global,SSP3-RCP 6.0,2030,No CC,%,-0.5,NA,NA,NA,NA,NA,Table 2,
23,Economic growth,Global,SSP4-RCP 6.0,2030,No CC,trillions of 2011 US$,-5.1,NA,NA,NA,NA,NA,Table 2,
24,Economic growth,Global,SSP4-RCP 6.0,2030,No CC,%,-0.5,NA,NA,NA,NA,NA,Table 2,
25,Economic growth,Global,SSP5-RCP 8.5,2030,No CC,trillions of 2011 US$,-6.9,NA,NA,NA,NA,NA,Table 2,
26,Economic growth,Global,SSP5-RCP 8.5,2030,No CC,%,-0.6,NA,NA,NA,NA,NA,Table 2,
27,Economic growth,Global,IFs-RCP 6.0,2050,No CC,trillions of 2011 US$,-17.0,NA,NA,NA,NA,NA,Table 2,
28,Economic growth,Global,IFs-RCP 6.0,2050,No CC,%,-0.9,NA,NA,NA,NA,NA,Table 2,
29,Economic growth,Global,SSP1-RCP 2.6,2050,No CC,trillions of 2011 US$,-37.4,NA,NA,NA,NA,NA,Table 2,
30,Economic growth,Global,SSP1-RCP 2.6,2050,No CC,%,-0.8,NA,NA,NA,NA,NA,Table 2,
31,Economic growth,Global,SSP2-RCP 4.5,2050,No CC,trillions of 2011 US$,-39.2,NA,NA,NA,NA,NA,Table 2,
32,Economic growth,Global,SSP2-RCP 4.5,2050,No CC,%,-1.1,NA,NA,NA,NA,NA,Table 2,
33,Economic growth,Global,SSP3-RCP 6.0,2050,No CC,trillions of 2011 US$,-27.3,NA,NA,NA,NA,NA,Table 2,
34,Economic growth,Global,SSP3-RCP 6.0,2050,No CC,%,-0.9,NA,NA,NA,NA,NA,Table 2,
35,Economic growth,Global,SSP4-RCP 6.0,2050,No CC,trillions of 2011 US$,-31.0,NA,NA,NA,NA,NA,Table 2,
36,Economic growth,Global,SSP4-RCP 6.0,2050,No CC,%,-0.9,NA,NA,NA,NA,NA,Table 2,
37,Economic growth,Global,SSP5-RCP 8.5,2050,No CC,trillions of 2011 US$,-65.7,NA,NA,NA,NA,NA,Table 2,
38,Economic growth,Global,SSP5-RCP 8.5,2050,No CC,%,-1.5,NA,NA,NA,NA,NA,Table 2,
39,Economic growth,Global,IFs-RCP 6.0,2070,No CC,trillions of 2011 US$,-78.8,NA,NA,NA,NA,NA,Table 2,
40,Economic growth,Global,IFs-RCP 6.0,2070,No CC,%,-1.7,NA,NA,NA,NA,NA,Table 2,
41,Economic growth,Global,SSP1-RCP 2.6,2070,No CC,trillions of 2011 US$,-103.0,NA,NA,NA,NA,NA,Table 2,
42,Economic growth,Global,SSP1-RCP 2.6,2070,No CC,%,-0.8,NA,NA,NA,NA,NA,Table 2,
43,Economic growth,Global,SSP2-RCP 4.5,2070,No CC,trillions of 2011 US$,-132.9,NA,NA,NA,NA,NA,Table 2,
44,Economic growth,Global,SSP2-RCP 4.5,2070,No CC,%,-1.6,NA,NA,NA,NA,NA,Table 2,
45,Economic growth,Global,SSP3-RCP 6.0,2070,No CC,trillions of 2011 US$,-83.0,NA,NA,NA,NA,NA,Table 2,
46,Economic growth,Global,SSP3-RCP 6.0,2070,No CC,%,-1.6,NA,NA,NA,NA,NA,Table 2,
47,Economic growth,Global,SSP4-RCP 6.0,2070,No CC,trillions of 2011 US$,-100.8,NA,NA,NA,NA,NA,Table 2,
48,Economic growth,Global,SSP4-RCP 6.0,2070,No CC,%,-1.5,NA,NA,NA,NA,NA,Table 2,
49,Economic growth,Global,SSP5-RCP 8.5,2070,No CC,trillions of 2011 US$,-344.1,NA,NA,NA,NA,NA,Table 2,
50,Economic growth,Global,SSP5-RCP 8.5,2070,No CC,%,-3.2,NA,NA,NA,NA,NA,Table 2,
51,Inequality,Global,IFs-RCP 6.0,2030,No CC,,-0.010,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
52,Inequality,Global,IFs-RCP 6.0,2030,No CC,%,-2.7,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
53,Inequality,Global,SSP1-RCP 2.6,2030,No CC,,-0.012,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
54,Inequality,Global,SSP1-RCP 2.6,2030,No CC,%,-3.2,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
55,Inequality,Global,SSP2-RCP 4.5,2030,No CC,,-0.012,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
56,Inequality,Global,SSP2-RCP 4.5,2030,No CC,%,-3.1,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
57,Inequality,Global,SSP3-RCP 6.0,2030,No CC,,-0.010,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
58,Inequality,Global,SSP3-RCP 6.0,2030,No CC,%,-2.4,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
59,Inequality,Global,SSP4-RCP 6.0,2030,No CC,,-0.010,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
60,Inequality,Global,SSP4-RCP 6.0,2030,No CC,%,-2.4,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
61,Inequality,Global,SSP5-RCP 8.5,2030,No CC,,-0.016,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
62,Inequality,Global,SSP5-RCP 8.5,2030,No CC,%,-4.3,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
63,Inequality,Global,IFs-RCP 6.0,2050,No CC,,-0.028,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
64,Inequality,Global,IFs-RCP 6.0,2050,No CC,%,-7.2,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
65,Inequality,Global,SSP1-RCP 2.6,2050,No CC,,-0.022,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
66,Inequality,Global,SSP1-RCP 2.6,2050,No CC,%,-6.6,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
67,Inequality,Global,SSP2-RCP 4.5,2050,No CC,,-0.029,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
68,Inequality,Global,SSP2-RCP 4.5,2050,No CC,%,-7.7,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
69,Inequality,Global,SSP3-RCP 6.0,2050,No CC,,-0.023,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
70,Inequality,Global,SSP3-RCP 6.0,2050,No CC,%,-5.5,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
71,Inequality,Global,SSP4-RCP 6.0,2050,No CC,,-0.023,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
72,Inequality,Global,SSP4-RCP 6.0,2050,No CC,%,-5.5,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
73,Inequality,Global,SSP5-RCP 8.5,2050,No CC,,-0.042,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
74,Inequality,Global,SSP5-RCP 8.5,2050,No CC,%,-12.7,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
75,Inequality,Global,IFs-RCP 6.0,2070,No CC,,-0.046,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
76,Inequality,Global,IFs-RCP 6.0,2070,No CC,%,-12.0,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
77,Inequality,Global,SSP1-RCP 2.6,2070,No CC,,-0.023,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
78,Inequality,Global,SSP1-RCP 2.6,2070,No CC,%,-7.5,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
79,Inequality,Global,SSP2-RCP 4.5,2070,No CC,,-0.042,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
80,Inequality,Global,SSP2-RCP 4.5,2070,No CC,%,-11.6,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
81,Inequality,Global,SSP3-RCP 6.0,2070,No CC,,-0.035,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
82,Inequality,Global,SSP3-RCP 6.0,2070,No CC,%,-8.2,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
83,Inequality,Global,SSP4-RCP 6.0,2070,No CC,,-0.036,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
84,Inequality,Global,SSP4-RCP 6.0,2070,No CC,%,-8.5,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
85,Inequality,Global,SSP5-RCP 8.5,2070,No CC,,-0.074,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
86,Inequality,Global,SSP5-RCP 8.5,2070,No CC,%,-23.9,NA,NA,NA,NA,NA,Table 3,"Reported as positive in Table 3, but higher Gini means more inequality, so sign flipped"
87,Poverty,175 countries,SSP1-RCP 2.6,2030,No CC,millions of people,18,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
88,Poverty,175 countries,SSP1-RCP 2.6,2050,No CC,millions of people,9,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
89,Poverty,175 countries,SSP1-RCP 2.6,2070,No CC,millions of people,4,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
90,Poverty,175 countries,SSP3-RCP 6.0,2030,No CC,millions of people,30,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
91,Poverty,175 countries,SSP3-RCP 6.0,2050,No CC,millions of people,78,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
92,Poverty,175 countries,SSP3-RCP 6.0,2070,No CC,millions of people,130,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
93,Poverty,175 countries,SSP5-RCP 8.5,2030,No CC,millions of people,24,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
94,Poverty,175 countries,SSP5-RCP 8.5,2050,No CC,millions of people,20,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
95,Poverty,175 countries,SSP5-RCP 8.5,2070,No CC,millions of people,39,NA,NA,NA,NA,NA,Page 10,Extreme poverty ($1.90/day)
96,Inequality,175 countries,Various,2030,No CC,%,2.4,NA,NA,NA,NA,4.3,Page 10,Gini coefficient increase due to climate change
97,Inequality,175 countries,Various,2050,No CC,%,5.5,NA,NA,NA,NA,12.7,Page 10,Gini coefficient increase due to climate change
98,Inequality,175 countries,Various,2070,No CC,%,7.5,NA,NA,NA,NA,23.9,Page 10,Gini coefficient increase due to climate change
99,Poverty,175 countries,Various,2030,No CC,millions of people,18,NA,NA,NA,NA,30,Page 10,Range of increase in extreme poverty due to climate change
100,Poverty (at $1.90 threshold),175 countries,IFs-RCP 6.0,2030,No CC,millions of people,29.1,NA,NA,NA,NA,NA,Table 4,Climate-attributable poverty increase
101,Poverty (at $1.90 threshold),175 countries,IFs-RCP 6.0,2050,No CC,millions of people,65.1,NA,NA,NA,NA,NA,Table 4,Climate-attributable poverty increase
102,Poverty (at $1.90 threshold),175 countries,IFs-RCP 6.0,2070,No CC,millions of people,72.0,NA,NA,NA,NA,NA,Table 4,Climate-attributable poverty increase
