,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Industrial output,China,B1,2080,No CC,%,-3.36,NA,NA,NA,NA,NA,Page 1,"Slowest warming scenario, global climate model UKMO-HadCM3 and PCM"
1,Industrial output,China,A2,2080,No CC,%,-12.46,NA,NA,NA,NA,NA,Page 1,"Most rapid warming scenario, global climate model UKMO-HadCM3 and PCM"
2,National Output,Caribbean & C. America,Unspecified,1988,No CC,% per °C,-2.5,NA,NA,NA,NA,NA,Page 3,For a 1°C increase in surface temperature during the hottest season. Year is midpoint of 1970-2006 period.
3,Growth of Industrial Output,Poor Countries,Unspecified,1977,No CC,% per °C,-2.4,NA,NA,NA,NA,NA,Page 3,For a 1°C increase in annual average temperature. Year is midpoint of 1950-2003 period.
4,Income Per Capita,US Counties,Unspecified,1990,No CC,% per °C,-1.7,NA,NA,NA,NA,NA,Page 3,For a 1°C increase in daily average temperature beyond 15°C. Year is midpoint of 1969-2011 period.
5,Income Per Capita,Poor Countries,Unspecified,1977,No CC,% per °C,-1.4,NA,NA,NA,NA,NA,Page 3,For a 1°C increase in annual average temperature. Year is midpoint of 1950-2003 period.
6,Industrial Output,China,NA,2002,No CC,%,1.6,NA,NA,NA,NA,NA,263,"Associated with a 1°C increase in Tempspring, depending on model specifications. 2002 is the average year of the sample data 1998-2007."
7,Industrial Output,China,NA,2002,No CC,%,-3.0,NA,NA,NA,NA,NA,263,"Associated with a 1°C increase in Tempspring, depending on model specifications. 2002 is the average year of the sample data 1998-2007."
8,Industrial Output,China,NA,2019,No CC,%,-3.5,NA,NA,NA,NA,NA,265,Due to 1 degree C increase in average summer temperature (Tempsummer) using Model 1 in Table 1.
9,Industrial Output,China,NA,2019,No CC,%,-5.6,NA,NA,NA,NA,NA,265,Due to 1 degree C increase in average summer temperature (Tempsummer) using Model 1 in Table 1.
10,Industrial Output,China,NA,2019,No CC,%,3.4,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average spring temperature in previous year (Tempspring, year t-1), from last column of Table 1"
11,Industrial Output,China,NA,2019,No CC,%,3.9,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average spring temperature in previous year (Tempspring, year t-1), from last column of Table 1"
12,Industrial Output,China,NA,2019,No CC,%,-1.9,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average summer temperature in previous year (Tempsummer, year t-1), from last column of Table 1"
13,Industrial Output,China,NA,2019,No CC,%,-2.0,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average summer temperature in previous year (Tempsummer, year t-1), from last column of Table 1"
14,Industrial Output,China,NA,2019,No CC,%,2.2,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average fall temperature in previous year (Tempfall, year t-1), from last column of Table 1"
15,Industrial Output,China,NA,2019,No CC,%,2.4,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average fall temperature in previous year (Tempfall, year t-1), from last column of Table 1"
16,Industrial Output,China,NA,2019,No CC,%,-1.8,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average winter temperature in previous year (Tempwinter, year t-1), from last column of Table 1"
17,Industrial Output,China,NA,2019,No CC,%,-3.2,NA,NA,NA,NA,NA,265,"Due to 1 degree C increase in average winter temperature in previous year (Tempwinter, year t-1), from last column of Table 1"
18,Industrial Output,China,NA,2019,No CC,%,-16.8,NA,NA,NA,NA,NA,265,Cumulative effect of 1 degree C increase in Tempsummer with 4 lags included.
19,Industrial Output,China,NA,2019,No CC,%,9.8,NA,NA,NA,NA,NA,265,Cumulative effect of 1 degree C increase in Tempspring with 4 lags included.
20,Industrial Output,China,NA,2019,No CC,%,5.6,NA,NA,NA,NA,NA,265,Cumulative effect of 1 degree C increase in Tempfall with 4 lags included.
21,Industrial Output,China,NA,2019,No CC,%,-10.7,NA,NA,NA,NA,NA,265,Cumulative effect of 1 degree C increase in Tempwinter with 4 lags included.
22,Industrial Output,China,NA,2019,Annual average temperature,%,-13.6,NA,NA,NA,NA,NA,265,"Cumulative effect of 1 degree C increase in temperature with 4 lags included, if annual average temperature is used."
23,Value Added per Worker,China,NA,2009,No CC,%,-8,NA,NA,NA,NA,NA,266,"Based on US automobile plant data, comparing weeks above 32C to normal weeks. This is from Dell et al (2009). Also reported as per capita GDP"
24,Output,China,NA,2019,County-level aggregated data,%,-11.1,NA,NA,NA,NA,NA,266,"Estimate of the cumulative effect of Tempsummer, using current county-level data"
25,Industrial Output,China,NA,2002,21-24°C day,%,-0.21,NA,NA,NA,NA,NA,267,Reduction due to an additional day at 30°C
26,Industrial Output,China,NA,2002,21-24°C day,%,-0.26,NA,NA,NA,NA,NA,267,Reduction due to an additional day at <0°C
27,Industrial Output,China,NA,2002,21-24°C days,%,-7.7,NA,NA,NA,NA,NA,267,"Replacing days at 21-24°C with full days at 30°C, holding all else the same."
28,Industrial Output,China,NA,2002,21-24°C days,%,-9.5,NA,NA,NA,NA,NA,267,"Replacing days at 21-24°C with full days at <0°C, holding all else the same."
29,Industrial Output,China,CC Projections,2100,No CC,%,-8.9,NA,NA,NA,NA,NA,12,Cumulative effect of summer temperature
30,Industrial Output,China,CC Projections,2100,No CC,%,-6.2,NA,NA,NA,NA,NA,12,Cumulative effect of winter temperature
31,Industrial Output,China,CC Projections,2100,No CC,%,5.9,NA,NA,NA,NA,NA,12,Cumulative effect of spring temperature
32,Industrial Output,China,CC Projections,2100,No CC,%,5.6,NA,NA,NA,NA,NA,12,Cumulative effect of fall temperature
33,Industrial Output,China,CC Projections,2100,No CC,%,-26.5,NA,NA,NA,NA,NA,12,Cumulative effect of summer temperature
