,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,GSDP,India,Historical Data (2001-2015),2015,No CC,%,1.14,NA,NA,NA,NA,NA,10,"1% increase in FLEA increases flood exposed GSDP by 1.14% (All States, statistically significant at p<0.005)"
1,GSDP,India,Historical Data (2001-2015),2015,No CC,%,1.16,NA,NA,NA,NA,NA,10,"1% increase in FLEA increases flood exposed GSDP by 1.16% (Eastern Region, statistically significant at p<0.05)"
2,GSDP,India,Historical Data (2001-2015),2015,No CC,%,-0.847,NA,NA,NA,NA,NA,10,"1% increase in FLEA decreases flood exposed GSDP by 0.847% (South Western Region, statistically significant at p<0.05)"
3,GSDP,India,Historical Data (2001-2015),2015,No CC,%,0.777,NA,NA,NA,NA,NA,10,"1% increase in FLEA increases flood exposed GSDP by 0.777% (National Capital Region, statistically significant at p<0.05)"
4,GSDP,India,Historical Data (2001-2015),2015,No CC,%,0.679,NA,NA,NA,NA,NA,10,1% increase in FLEA increases flood exposed GSDP by 0.679% (North Western Region)
5,GSDP,India,Historical Data (2001-2015),2015,No CC,%,1.02,NA,NA,NA,NA,NA,10,"1% increase in DREA increases drought exposed GSDP by 1.02% (All States, statistically significant at p<0.05)"
6,GSDP,India,Historical Data (2001-2015),2015,No CC,%,1.060,NA,NA,NA,NA,NA,10,"1% increase in DREA increases drought exposed GSDP by 1.060% (Eastern Region, statistically significant at p<0.1)"
7,GSDP,India,Historical Data (2001-2015),2015,No CC,%,1.120,NA,NA,NA,NA,NA,10,"1% increase in DREA increases drought exposed GSDP by 1.120% (South Western Region, statistically significant at p<0.05)"
8,GSDP,India,Historical Data (2001-2015),2015,No CC,%,1.100,NA,NA,NA,NA,NA,10,"1% increase in DREA increases drought exposed GSDP by 1.100% (National Capital Region, statistically significant at p<0.05)"
9,GSDP,India,Historical Data (2001-2015),2015,No CC,%,0.743,NA,NA,NA,NA,NA,10,"1% increase in DREA increases drought exposed GSDP by 0.743% (North Western Region, statistically significant at p<0.005)"
10,GSDP,India,Historical Data,2010,No CC,% of total GDP,-0.4,NA,NA,NA,NA,NA,11,Estimated average annual losses due to floods. Based on EMDT data.
11,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,0.003,NA,NA,NA,NA,NA,11,% area exposed to floods; All States; statistical significance not specified.
12,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,0.002,NA,NA,NA,NA,NA,11,% area exposed to floods; Eastern Region; statistical significance not specified.
13,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,0.003,NA,NA,NA,NA,NA,11,% area exposed to floods; SWR; statistical significance not specified.
14,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,-0.001,NA,NA,NA,NA,NA,11,% area exposed to floods; NCR; statistical significance not specified.
15,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,0.116,NA,NA,NA,NA,NA,11,% area exposed to floods; NWR; statistically significant at p<0.005.
16,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,0.004,NA,NA,NA,NA,NA,11,% area exposed to droughts; All States; statistically significant at p<0.005.
17,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,-0.005,NA,NA,NA,NA,NA,11,% area exposed to droughts; Eastern Region; statistically significant at p<0.1.
18,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,-0.002,NA,NA,NA,NA,NA,11,% area exposed to droughts; SWR; statistical significance not specified.
19,Agriculture GSDP,India,Historical Data,2010,No CC,Coefficient,-0.003,NA,NA,NA,NA,NA,11,% area exposed to droughts; NCR; statistical significance not specified.
