,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,economic growth rate,Global,Historical,1980,No CC,% points per s.d. shock,0.83,0.77,NA,NA,NA,NA,page 3,"The value represents the average effect on economic growth from annual total rainfall shocks, based on historical data from 1979-2019. The results are from a fixed-effects panel regression model."
1,economic growth rate,Global,Historical,1980,No CC,% points per s.d. shock,-1.11,-1.01,NA,NA,NA,NA,page 3,"The value represents the average effect on economic growth from monthly rainfall deviations, based on historical data from 1979-2019. The results are from a fixed-effects panel regression model."
2,economic growth rate,Global,Historical,1980,No CC,% points per s.d. shock,-1.35,-1.34,NA,NA,NA,NA,page 3,"The value represents the average effect on economic growth from the number of wet days, based on historical data from 1979-2019. The results are from a fixed-effects panel regression model."
3,economic growth rate,Global,Historical,1980,No CC,% points per s.d. shock,-0.36,-0.43,NA,NA,NA,NA,page 3,"The value represents the average effect on economic growth from extreme daily rainfall, based on historical data from 1979-2019. The results are from a fixed-effects panel regression model."
4,Economic growth rates,Poor nations,Hist Rainfall,2019,1 s.d. shock,% points,-0.2,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
5,Economic growth rates,Full sample,Hist Rainfall,2019,1 s.d. shock,% points,-0.3,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
6,Economic growth rates,Rich nations,Hist Rainfall,2019,1 s.d. shock,% points,-0.5,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
7,Economic growth rates,Poor nations,Hist Rainfall,2019,1 s.d. shock,% points,-0.5,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
8,Economic growth rates,Full sample,Hist Rainfall,2019,1 s.d. shock,% points,-0.7,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
9,Economic growth rates,Rich nations,Hist Rainfall,2019,1 s.d. shock,% points,-0.8,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
10,Economic growth rates,Poor nations,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
11,Economic growth rates,Full sample,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
12,Economic growth rates,Rich nations,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
13,Economic growth rates,Poor nations,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
14,Economic growth rates,Full sample,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
15,Economic growth rates,Rich nations,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
16,Economic growth rates,Poor nations,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
17,Economic growth rates,Full sample,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
18,Economic growth rates,Rich nations,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4a,"Marginal effect estimate based on income partitioning; Visual estimate from Fig 4a, based on estimated effect on economic growth rates of 1-s.d. shock."
19,Economic growth rates,Agriculture,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
20,Economic growth rates,All sectors,Hist Rainfall,2019,1 s.d. shock,% points,-0.3,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
21,Economic growth rates,Manufacturing,Hist Rainfall,2019,1 s.d. shock,% points,-0.4,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
22,Economic growth rates,Services,Hist Rainfall,2019,1 s.d. shock,% points,-0.4,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
23,Economic growth rates,Agriculture,Hist Rainfall,2019,1 s.d. shock,% points,-0.2,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
24,Economic growth rates,All sectors,Hist Rainfall,2019,1 s.d. shock,% points,-0.7,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
25,Economic growth rates,Manufacturing,Hist Rainfall,2019,1 s.d. shock,% points,-0.8,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
26,Economic growth rates,Services,Hist Rainfall,2019,1 s.d. shock,% points,-0.8,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
27,Economic growth rates,Agriculture,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
28,Economic growth rates,All sectors,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
29,Economic growth rates,Manufacturing,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
30,Economic growth rates,Services,Hist Rainfall,2019,1 s.d. shock,% points,-0.1,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
31,Economic growth rates,Agriculture,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
32,Economic growth rates,All sectors,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
33,Economic growth rates,Manufacturing,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
34,Economic growth rates,Services,Hist Rainfall,2019,1 s.d. shock,% points,0.0,NA,NA,NA,NA,NA,Fig 4b,"Marginal effect estimate based on sector partitioning; Visual estimate from Fig 4b, based on estimated effect on economic growth rates of 1-s.d. shock."
35,Growth Rates,Global,Historical,2000,No CC,%,0,NA,NA,NA,NA,NA,"Page 11, Extended Data Fig. 4"," ""Fig. 4 displays the marginal effects of total annual rainfall"
36,Economic growth,Global,Historical,2014,No CC,% / unit increase,0,NA,NA,NA,NA,NA,Page 12,"Table shows regression coefficients for the effect of climate measures (temperature and rainfall) on economic growth rates. The dependent variable is growth rate. The units of the climate measure are implicit in the variable names, e.g., annual rainfall is in units of rainfall, number of wet days is in days, etc. The effect sizes vary depending on whether regional or national clustering is used for the standard errors. No specific coefficient is extracted because there are many in the table."
