,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t,,0.001,0.018,NA,NA,NA,NA,11,Intercept
1,Temperature Anomalies,167 countries,Observed historical data,2018,Growth t-1,,0.008,0.006,NA,NA,NA,NA,11,
2,Temperature Anomalies,167 countries,Observed historical data,2018,Growth t-1,,0.002,0.011,NA,NA,NA,NA,11,
3,Temperature Anomalies,167 countries,Observed historical data,2018,Growth t-1,,0.014,0.006,NA,NA,NA,NA,11,p<0.1
4,Temperature Anomalies,167 countries,Observed historical data,2018,Growth t-1,,-0.007,0.008,NA,NA,NA,NA,11,
5,Temperature Anomalies,167 countries,Observed historical data,2018,Growth t-1,,-0.015,0.007,NA,NA,NA,NA,11,p<0.1
6,Temperature Anomalies,167 countries,Observed historical data,2018,Growth t-1,,0.017,0.005,NA,NA,NA,NA,11,p<0.05
7,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-1,,0.364,0.078,NA,NA,NA,NA,11,p<0.01
8,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-2,,0.236,0.100,NA,NA,NA,NA,11,p<0.1
9,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-3,,0.032,0.098,NA,NA,NA,NA,11,
10,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-4,,0.056,0.087,NA,NA,NA,NA,11,
11,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-5,,0.019,0.115,NA,NA,NA,NA,11,
12,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-6,,0.082,0.094,NA,NA,NA,NA,11,
13,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-7,,-0.023,0.083,NA,NA,NA,NA,11,
14,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-8,,0.002,0.081,NA,NA,NA,NA,11,
15,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-9,,-0.224,0.097,NA,NA,NA,NA,11,p<0.1
16,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-10,,-0.123,0.066,NA,NA,NA,NA,11,
17,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-11,,0.114,0.085,NA,NA,NA,NA,11,
18,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-12,,-0.474,0.073,NA,NA,NA,NA,11,p<0.01
19,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-13,,0.112,0.085,NA,NA,NA,NA,11,
20,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-14,,0.250,0.106,NA,NA,NA,NA,11,p<0.1
21,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-15,,0.127,0.084,NA,NA,NA,NA,11,
22,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-16,,-0.067,0.074,NA,NA,NA,NA,11,
23,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-17,,-0.101,0.105,NA,NA,NA,NA,11,
24,Temperature Anomalies,167 countries,Observed historical data,2018,∆TA t-18,,0.037,0.078,NA,NA,NA,NA,11,
