,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Agriculture,Land Use Change,Chile,A240,Net Income Changes,MonetaryBenefits,Economic,Need,million USD / yr,0,NA,NA,NA,NA,NA,Page 3,The ability of decision-makers to adapt to changing climate conditions by adjusting their portfolios of activities within each locality mitigates the impact of climate change on total land use. The analysis projects land allocations and yields and then links these to labor demand.
1,Agriculture,Land Use Change,Chile,B240,Net Income Changes,MonetaryBenefits,Economic,Need,million USD / yr,0,NA,NA,NA,NA,NA,Page 3,The ability of decision-makers to adapt to changing climate conditions by adjusting their portfolios of activities within each locality mitigates the impact of climate change on total land use. The analysis projects land allocations and yields and then links these to labor demand.
2,Agriculture,Land Use Change,Chile,A270,Net Income Changes,MonetaryBenefits,Economic,Need,million USD / yr,0,NA,NA,NA,NA,NA,Page 3,The ability of decision-makers to adapt to changing climate conditions by adjusting their portfolios of activities within each locality mitigates the impact of climate change on total land use. The analysis projects land allocations and yields and then links these to labor demand.
3,Agriculture,Land Use Change,Chile,B270,Net Income Changes,MonetaryBenefits,Economic,Need,million USD / yr,0,NA,NA,NA,NA,NA,Page 3,The ability of decision-makers to adapt to changing climate conditions by adjusting their portfolios of activities within each locality mitigates the impact of climate change on total land use. The analysis projects land allocations and yields and then links these to labor demand.
4,Agriculture,Land-use change,Chile,A240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,366.84,NA,NA,NA,NA,NA,Table 2,Net income for field crops under A240
5,Agriculture,Land-use change,Chile,A270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,419.82,NA,NA,NA,NA,NA,Table 2,Net income for field crops under A270
6,Agriculture,Land-use change,Chile,B240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,362.38,NA,NA,NA,NA,NA,Table 2,Net income for field crops under B240
7,Agriculture,Land-use change,Chile,B270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,449.96,NA,NA,NA,NA,NA,Table 2,Net income for field crops under B270
8,Agriculture,Land-use change,Chile,A240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,417.76,NA,NA,NA,NA,NA,Table 2,Net income for fruits under A240
9,Agriculture,Land-use change,Chile,A270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,163.68,NA,NA,NA,NA,NA,Table 2,Net income for fruits under A270
10,Agriculture,Land-use change,Chile,B240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,573.64,NA,NA,NA,NA,NA,Table 2,Net income for fruits under B240
11,Agriculture,Land-use change,Chile,B270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,461.44,NA,NA,NA,NA,NA,Table 2,Net income for fruits under B270
12,Agriculture,Land-use change,Chile,A240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,684.68,NA,NA,NA,NA,NA,Table 2,Net income for pastures and forage under A240
13,Agriculture,Land-use change,Chile,A270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,653.14,NA,NA,NA,NA,NA,Table 2,Net income for pastures and forage under A270
14,Agriculture,Land-use change,Chile,B240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,692.46,NA,NA,NA,NA,NA,Table 2,Net income for pastures and forage under B240
15,Agriculture,Land-use change,Chile,B270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,670.50,NA,NA,NA,NA,NA,Table 2,Net income for pastures and forage under B270
16,Agriculture,Land-use change,Chile,A240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,808.60,NA,NA,NA,NA,NA,Table 2,Net income for forestry under A240
17,Agriculture,Land-use change,Chile,A270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,824.40,NA,NA,NA,NA,NA,Table 2,Net income for forestry under A270
18,Agriculture,Land-use change,Chile,B240,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,805.76,NA,NA,NA,NA,NA,Table 2,Net income for forestry under B240
19,Agriculture,Land-use change,Chile,B270,Net income by activity,MonetaryBenefits,Monetary,Need,millions of USD,821.42,NA,NA,NA,NA,NA,Table 2,Net income for forestry under B270
20,Agriculture,Land-use change,Chile,A240,Net income,BaselineImpact,Monetary,Need,millions of USD,2277.88,NA,NA,NA,NA,NA,Table 2,Total net income under A240
21,Agriculture,Land-use change,Chile,A270,Net income,BaselineImpact,Monetary,Need,millions of USD,2061.04,NA,NA,NA,NA,NA,Table 2,Total net income under A270
22,Agriculture,Land-use change,Chile,B240,Net income,BaselineImpact,Monetary,Need,millions of USD,2434.24,NA,NA,NA,NA,NA,Table 2,Total net income under B240
23,Agriculture,Land-use change,Chile,B270,Net income,BaselineImpact,Monetary,Need,millions of USD,2403.34,NA,NA,NA,NA,NA,Table 2,Total net income under B270
24,Agriculture,Land-use change,Chile,A240,Land Area,BaselineImpact,Economic,Need,hectares,179410,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region in baseline scenario
25,Agriculture,Land-use change,Chile,B240,Land Area,BaselineImpact,Economic,Need,hectares,179410,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region in baseline scenario
26,Agriculture,Land-use change,Chile,A270,Land Area,BaselineImpact,Economic,Need,hectares,179410,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region in baseline scenario
27,Agriculture,Land-use change,Chile,B270,Land Area,BaselineImpact,Economic,Need,hectares,179410,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region in baseline scenario
28,Agriculture,Land-use change,Chile,A240,Land Area,BaselineImpact,Economic,Need,hectares,123409,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region under climate change scenario A240
29,Agriculture,Land-use change,Chile,B240,Land Area,BaselineImpact,Economic,Need,hectares,123409,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region under climate change scenario B240
30,Agriculture,Land-use change,Chile,A270,Land Area,BaselineImpact,Economic,Need,hectares,128219,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region under climate change scenario A270
31,Agriculture,Land-use change,Chile,B270,Land Area,BaselineImpact,Economic,Need,hectares,149417,NA,NA,NA,NA,NA,Table 4,Total land area under rainfed wheat by region under climate change scenario B270
32,Agriculture,Land Use Change,Chile,A240,Land Area,AvoidedImpact,Economic,Need,hectares,47401,NA,NA,NA,NA,NA,Table 5,Total land area under table grapes in hectares in A240 scenario.
33,Agriculture,Land Use Change,Chile,B240,Land Area,AvoidedImpact,Economic,Need,hectares,47401,NA,NA,NA,NA,NA,Table 5,Total land area under table grapes in hectares in B240 scenario.
34,Agriculture,Land Use Change,Chile,A270,Land Area,AvoidedImpact,Economic,Need,hectares,32262,NA,NA,NA,NA,NA,Table 5,Total land area under table grapes in hectares in A270 scenario.
35,Agriculture,Land Use Change,Chile,B270,Land Area,AvoidedImpact,Economic,Need,hectares,48058,NA,NA,NA,NA,NA,Table 5,Total land area under table grapes in hectares in B270 scenario.
36,Agriculture,Land-use change,Chile,A240,Land Allocation,NonMonetaryBenefits,Economic,Need,hectares,42579,NA,NA,NA,NA,NA,Table 6,Area planted with avocados in 2070
37,Agriculture,Land-use change,Chile,B240,Land Allocation,NonMonetaryBenefits,Economic,Need,hectares,42579,NA,NA,NA,NA,NA,Table 6,Area planted with avocados in 2070
38,Agriculture,Land-use change,Chile,A270,Land Allocation,NonMonetaryBenefits,Economic,Need,hectares,49412,NA,NA,NA,NA,NA,Table 6,Area planted with avocados in 2070
39,Agriculture,Land-use change,Chile,B270,Land Allocation,NonMonetaryBenefits,Economic,Need,hectares,56409,NA,NA,NA,NA,NA,Table 6,Area planted with avocados in 2070
40,Agriculture,Land-use change,Chile,LB,Land Allocation,BaselineImpact,Economic,Need,hectares,39760,NA,NA,NA,NA,NA,Table 6,Baseline (current) area planted with avocados
41,Agriculture,Land-use change,Chile,A270,Land allocation,NonMonetaryBenefits,Economic,Need,hectares,56000,NA,NA,NA,NA,NA,Page 13,Increase in avocado plantations due to adaptation to longer-term climate change scenario. The baseline avocado production is unstated.
42,Agriculture,Land-use change,Chile,A270,Land allocation,NonMonetaryBenefits,Economic,Need,percent,0,NA,NA,NA,NA,NA,Page 13,The impact of anticipated climate change on the total land use for the broad categories of activities is relatively small due to adaptation.
43,Agriculture,Land-use change,Chile,A270,Land allocation,NonMonetaryBenefits,Economic,Need,percent,-4,NA,NA,NA,NA,NA,Page 13,Slight decline in total land use for field crops in the most severe change scenario.
44,Agriculture,Land-use change,Chile,B270,Land allocation,NonMonetaryBenefits,Economic,Need,percent,4,NA,NA,NA,NA,NA,Page 13,"Over the same horizon, the land with field crops would increase by over four percent in the moderate climate-change scenario."
45,Agriculture,Land-use change,Chile,A270,Land allocation,NonMonetaryBenefits,Economic,Need,percent,-5,NA,NA,NA,NA,NA,Page 13,"The land devoted to fruits, such as table and wine grapes, iconic Chilean export crops, declines slightly under the most severe scenario."
46,Agriculture,Land-use change,Chile,B270,Land allocation,NonMonetaryBenefits,Economic,Need,percent,5,NA,NA,NA,NA,NA,Page 13,"Under the moderate-change scenario, however, the land area devoted to fruit increases by slightly over 5 percent, because the principal region where fruits are presently grown is not impacted severely, and, in fact, other, southern zones"
47,Agriculture,Land-use change,Chile,A2,Net Income,MonetaryBenefits,Monetary,Need,%,-5,NA,NA,NA,NA,NA,Page 14,Severe climate change scenario (A2) leads to a 5% net income loss.
