,Impacted Sector,Solution,Country(ies),Scenario,Quantification,Expression,Type of Value,Sample,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
0,Agriculture,Adaptation,China,Any,Econometric Modeling,AvoidedImpact,Economic,Need,%,37.9,NA,NA,NA,NA,NA,Page 1,Percentage of short-run effects of extreme heat exposure on TFP offset by longer-run adaptation.
1,Agriculture,Adaptation,China,NA,Econometric Modeling,AvoidedImpact,Economic,Need,%,37.9,NA,5.3%,NA,54.8%,NA,Page 2,Mitigation of short-run impacts of extreme heat exposure on China’s agricultural TFPs.
2,Agriculture,Adaptation,China,NA,Econometric Modeling,AvoidedImpact,Economic,Need,%,46.8,NA,30.2%,NA,58.0%,NA,Page 2,Offset of short-run effect on yield in the long run.
3,Agriculture,Adaptation,China,"RCP2.6, RCP8.5",Econometric Modeling,AvoidedImpact,Economic,Need,%,2.6,NA,NA,NA,NA,NA,Page 6,Agricultural TFP is expected to decrease linearly by 2.6% with an additional one-day cumulative exposure to temperatures above 33°C during the whole year.
4,Agriculture,Any,China,Any,Agricultural Yield,BaselineImpact,Economic,Need,%,-4.4,NA,NA,NA,NA,NA,Page 8,"Estimated decrease in agricultural yield due to an additional one-day cumulative exposure to temperatures above 33°C during the year. Relative to impacts on TFP, this extreme heating has a 71% larger negative impact on yield."
5,Agriculture,Adaptation,China,RCP2.6/RCP8.5,Econometric Modeling,AvoidedImpact,Economic,Need,%,46.8,NA,NA,NA,NA,NA,Table 6 Panel C,Impact of adaptation on offsetting short-run effects of extreme heat on China's agriculture yield.
6,Agriculture,Adaptation,China,RCP2.6/RCP8.5,Econometric Modeling,AvoidedImpact,Economic,Need,%,37.9,NA,NA,NA,NA,NA,Table 6 Panel C,Impact of adaptation on offsetting short-run effects of extreme heat on China's agricultural TFP.
7,Agriculture,Any,China,Any,Econometric Modeling,BaselineImpact,Economic,Need,%,-2.3,NA,NA,NA,NA,NA,Column (5) of Table 5,Long-run impact of extreme heating on agricultural yield. 2.3% reduction in yield expected with one-day cumulative exposure to temperatures above 33°C.
8,Agriculture,Adaptation,China,Any,Bootstrapped estimates,AvoidedImpact,Economic,Need,%,37.9,NA,5%,NA,95%,NA,Page 12,Mitigation of short-run effects in TFP due to adaptation. CI represents 95% confidence interval.
9,Agriculture,Adaptation,China,RCP2.6/RCP8.5,Econometric Modeling,AvoidedImpact,Economic,Need,%,46.8,NA,2.5%,30.2,97.5%,58.0,Page 13,Percentage of short-run yield effects offset by long-run adaptations.  95% Confidence Interval given for low and high values.
10,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0015,0.0020,NA,NA,NA,NA,Table A1,GDD above threshold at 25 degrees Celsius
11,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0013,0.0022,NA,NA,NA,NA,Table A1,GDD above threshold at 26 degrees Celsius
12,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,0.0004,0.0025,NA,NA,NA,NA,Table A1,GDD above threshold at 27 degrees Celsius
13,Agriculture,Adaptation,China,NA,Econometric Modeling,MonetaryBenefits,Economic,Need,% change in TFP per GDD,-0.0012,0.0029,NA,NA,NA,NA,Table A1,GDD above threshold at 28 degrees Celsius
